"","x","y","elevation","forest","water"
"25487",1112942,188276,603,76,0
"25488",1112942,189276,598,38,0
"25489",1112942,190276,591,24,0
"25490",1112942,191276,613,18,0
"25491",1112942,192276,664,98,0
"25492",1112942,193276,584,41,0
"25493",1112942,194276,472,24,1
"25494",1112942,195276,436,3,3
"25495",1112942,196276,429,7,5
"25496",1112942,197276,459,0,0
"25497",1112942,198276,472,50,0
"25498",1112942,199276,472,100,0
"25499",1112942,200276,474,63,0
"25500",1112942,201276,455,5,1
"25501",1112942,202276,498,29,0
"25502",1112942,203276,537,37,0
"25503",1112942,204276,564,75,0
"25504",1112942,205276,459,19,0
"25505",1112942,206276,435,1,2
"25506",1112942,207276,430,0,1
"25507",1112942,208276,430,19,0
"25508",1112942,209276,421,42,6
"25509",1112942,210276,479,36,0
"25510",1112942,211276,667,100,0
"25511",1112942,212276,579,66,0
"25512",1112942,213276,455,24,0
"25513",1112942,214276,402,9,1
"25514",1112942,215276,353,0,0
"25515",1112942,216276,352,20,1
"25516",1112942,217276,348,52,11
"25517",1112942,218276,358,24,8
"25518",1112942,219276,361,23,7
"25519",1112942,220276,380,34,6
"25520",1112942,221276,387,9,7
"25521",1112942,222276,370,7,13
"25522",1112942,223276,366,1,6
"25523",1112942,224276,388,1,0
"25524",1112942,225276,399,9,9
"25525",1112942,226276,439,32,0
"25526",1112942,227276,507,91,0
"25527",1112942,228276,502,70,0
"25528",1112942,229276,556,47,4
"25529",1112942,230276,590,41,0
"25530",1112942,231276,561,75,0
"25531",1112942,232276,619,81,0
"25532",1112942,233276,641,79,0
"25533",1112942,234276,683,63,0
"25534",1112942,235276,560,23,0
"25535",1112942,236276,608,35,0
"25536",1112942,237276,760,52,0
"25537",1112942,238276,732,71,0
"25538",1112942,239276,665,31,1
"25539",1112942,240276,738,5,0
"25540",1113942,57276,829,9,1
"25541",1113942,58276,1100,74,1
"25542",1113942,59276,1691,25,1
"25543",1113942,60276,1590,88,0
"25544",1113942,61276,1271,95,3
"25545",1113942,62276,991,78,4
"25546",1113942,63276,1354,82,1
"25547",1113942,64276,1622,59,0
"25548",1113942,65276,1077,65,4
"25549",1113942,66276,1249,46,2
"25550",1113942,67276,1442,41,3
"25551",1113942,68276,1608,44,2
"25552",1113942,69276,1919,16,14
"25553",1113942,70276,1915,10,0
"25554",1113942,71276,1564,69,3
"25555",1113942,72276,1391,92,2
"25556",1113942,73276,962,78,3
"25557",1113942,74276,707,64,2
"25558",1113942,75276,1099,78,4
"25559",1113942,76276,1339,78,1
"25560",1113942,77276,1435,83,6
"25561",1113942,78276,1046,74,0
"25562",1113942,79276,720,55,4
"25563",1113942,80276,1188,28,7
"25564",1113942,81276,1702,25,1
"25565",1113942,82276,2404,0,0
"25566",1113942,83276,2059,0,0
"25567",1113942,84276,1996,2,1
"25568",1113942,85276,1782,48,2
"25569",1113942,86276,1697,40,0
"25570",1113942,87276,1577,38,4
"25571",1113942,88276,1691,7,0
"25572",1113942,89276,1801,28,1
"25573",1113942,90276,1844,5,0
"25574",1113942,91276,2204,0,0
"25575",1113942,92276,2282,0,11
"25576",1113942,93276,2099,6,1
"25577",1113942,94276,2190,3,3
"25578",1113942,95276,2437,0,0
"25579",1113942,96276,1963,6,0
"25580",1113942,97276,1600,80,0
"25581",1113942,98276,1230,32,1
"25582",1113942,99276,1552,6,0
"25583",1113942,100276,2159,2,2
"25584",1113942,101276,2237,0,3
"25585",1113942,102276,2363,0,25
"25586",1113942,103276,2631,0,0
"25587",1113942,104276,2416,0,3
"25588",1113942,105276,2462,0,1
"25589",1113942,106276,2684,0,0
"25590",1113942,107276,2374,0,2
"25591",1113942,108276,2115,6,1
"25592",1113942,109276,1779,54,0
"25593",1113942,110276,1443,8,3
"25594",1113942,111276,1519,21,4
"25595",1113942,112276,1780,24,1
"25596",1113942,113276,1518,46,2
"25597",1113942,114276,1128,43,8
"25598",1113942,115276,1139,55,5
"25599",1113942,116276,1098,47,8
"25600",1113942,117276,1020,41,7
"25601",1113942,118276,1047,52,4
"25602",1113942,119276,1338,71,0
"25603",1113942,120276,1741,27,2
"25604",1113942,121276,1616,27,0
"25605",1113942,122276,1623,11,2
"25606",1113942,123276,2147,0,0
"25607",1113942,124276,2026,5,0
"25608",1113942,125276,2203,0,0
"25609",1113942,126276,2297,0,1
"25610",1113942,127276,2384,0,1
"25611",1113942,128276,2104,4,0
"25612",1113942,129276,1521,65,0
"25613",1113942,130276,1162,45,2
"25614",1113942,131276,1944,2,0
"25615",1113942,132276,1862,18,0
"25616",1113942,133276,1478,36,3
"25617",1113942,134276,1552,35,0
"25618",1113942,135276,1523,68,0
"25619",1113942,136276,1096,89,3
"25620",1113942,137276,862,87,3
"25621",1113942,138276,528,55,11
"25622",1113942,139276,434,5,80
"25623",1113942,140276,434,0,100
"25624",1113942,141276,434,2,96
"25625",1113942,142276,434,3,94
"25626",1113942,143276,434,0,100
"25627",1113942,144276,434,0,100
"25628",1113942,145276,434,0,100
"25629",1113942,146276,434,0,100
"25630",1113942,147276,434,0,100
"25631",1113942,148276,434,0,100
"25632",1113942,149276,434,5,95
"25633",1113942,150276,435,0,48
"25634",1113942,151276,456,28,3
"25635",1113942,152276,873,86,0
"25636",1113942,153276,755,64,0
"25637",1113942,154276,447,13,62
"25638",1113942,155276,450,2,31
"25639",1113942,156276,463,3,1
"25640",1113942,157276,640,23,0
"25641",1113942,158276,821,14,0
"25642",1113942,159276,971,19,0
"25643",1113942,160276,1196,45,0
"25644",1113942,161276,1288,71,0
"25645",1113942,162276,1111,78,0
"25646",1113942,163276,1088,86,0
"25647",1113942,164276,740,39,46
"25648",1113942,165276,724,0,100
"25649",1113942,166276,754,2,27
"25650",1113942,167276,959,30,0
"25651",1113942,168276,1015,44,0
"25652",1113942,169276,836,5,0
"25653",1113942,170276,800,2,0
"25654",1113942,171276,729,5,0
"25655",1113942,172276,704,0,0
"25656",1113942,173276,629,27,4
"25657",1113942,174276,651,11,0
"25658",1113942,175276,701,3,0
"25659",1113942,176276,680,18,0
"25660",1113942,177276,648,17,0
"25661",1113942,178276,526,21,0
"25662",1113942,179276,442,4,15
"25663",1113942,180276,406,0,99
"25664",1113942,181276,406,0,100
"25665",1113942,182276,406,0,77
"25666",1113942,183276,471,0,11
"25667",1113942,184276,548,11,0
"25668",1113942,185276,580,28,0
"25669",1113942,186276,603,85,0
"25670",1113942,187276,586,39,0
"25671",1113942,188276,645,42,0
"25672",1113942,189276,621,14,0
"25673",1113942,190276,638,64,0
"25674",1113942,191276,627,71,0
"25675",1113942,192276,595,80,0
"25676",1113942,193276,509,71,0
"25677",1113942,194276,440,9,1
"25678",1113942,195276,436,0,3
"25679",1113942,196276,437,14,2
"25680",1113942,197276,449,1,1
"25681",1113942,198276,466,14,0
"25682",1113942,199276,471,79,0
"25683",1113942,200276,451,21,0
"25684",1113942,201276,473,15,0
"25685",1113942,202276,546,12,0
"25686",1113942,203276,566,41,0
"25687",1113942,204276,547,67,0
"25688",1113942,205276,457,11,2
"25689",1113942,206276,534,36,0
"25690",1113942,207276,534,67,0
"25691",1113942,208276,526,92,0
"25692",1113942,209276,432,13,5
"25693",1113942,210276,603,68,0
"25694",1113942,211276,600,77,0
"25695",1113942,212276,494,11,1
"25696",1113942,213276,435,0,0
"25697",1113942,214276,414,39,0
"25698",1113942,215276,367,5,0
"25699",1113942,216276,351,55,0
"25700",1113942,217276,351,86,9
"25701",1113942,218276,376,98,0
"25702",1113942,219276,367,100,0
"25703",1113942,220276,386,99,0
"25704",1113942,221276,387,29,3
"25705",1113942,222276,360,1,11
"25706",1113942,223276,369,0,3
"25707",1113942,224276,379,4,11
"25708",1113942,225276,413,4,2
"25709",1113942,226276,400,10,26
"25710",1113942,227276,445,5,0
"25711",1113942,228276,472,37,0
"25712",1113942,229276,478,15,0
"25713",1113942,230276,537,77,0
"25714",1113942,231276,524,75,0
"25715",1113942,232276,553,73,0
"25716",1113942,233276,551,68,0
"25717",1113942,234276,561,53,0
"25718",1113942,235276,596,59,0
"25719",1113942,236276,640,39,0
"25720",1113942,237276,603,31,0
"25721",1113942,238276,613,12,0
"25722",1113942,239276,673,4,0
"25723",1113942,240276,726,0,0
"25724",1114942,55276,817,20,0
"25725",1114942,56276,698,41,0
"25726",1114942,57276,764,64,2
"25727",1114942,58276,1206,68,1
"25728",1114942,59276,1755,25,0
"25729",1114942,60276,1610,89,2
"25730",1114942,61276,1228,92,4
"25731",1114942,62276,962,77,1
"25732",1114942,63276,1450,63,0
"25733",1114942,64276,1322,97,2
"25734",1114942,65276,1033,66,4
"25735",1114942,66276,1603,42,0
"25736",1114942,67276,1892,33,0
"25737",1114942,68276,1998,5,0
"25738",1114942,69276,1703,47,3
"25739",1114942,70276,1630,35,0
"25740",1114942,71276,1750,64,0
"25741",1114942,72276,1374,75,3
"25742",1114942,73276,926,83,6
"25743",1114942,74276,484,47,8
"25744",1114942,75276,458,60,3
"25745",1114942,76276,624,59,3
"25746",1114942,77276,737,72,0
"25747",1114942,78276,566,61,9
"25748",1114942,79276,1150,61,2
"25749",1114942,80276,1723,27,2
"25750",1114942,81276,1770,22,1
"25751",1114942,82276,2273,0,0
"25752",1114942,83276,1959,13,2
"25753",1114942,84276,1564,18,4
"25754",1114942,85276,1357,80,3
"25755",1114942,86276,1190,44,7
"25756",1114942,87276,1350,11,4
"25757",1114942,88276,1723,30,5
"25758",1114942,89276,1886,5,3
"25759",1114942,90276,2165,0,1
"25760",1114942,91276,2457,0,0
"25761",1114942,92276,2253,0,0
"25762",1114942,93276,1929,27,3
"25763",1114942,94276,1941,6,0
"25764",1114942,95276,2350,0,0
"25765",1114942,96276,1923,10,0
"25766",1114942,97276,1535,70,1
"25767",1114942,98276,1175,7,3
"25768",1114942,99276,1480,48,0
"25769",1114942,100276,2124,11,0
"25770",1114942,101276,2425,0,4
"25771",1114942,102276,2319,0,22
"25772",1114942,103276,2650,0,0
"25773",1114942,104276,2659,0,0
"25774",1114942,105276,2684,0,2
"25775",1114942,106276,2815,0,0
"25776",1114942,107276,2588,0,0
"25777",1114942,108276,2248,0,2
"25778",1114942,109276,1881,44,1
"25779",1114942,110276,1543,8,2
"25780",1114942,111276,1850,8,0
"25781",1114942,112276,2167,0,0
"25782",1114942,113276,1927,23,0
"25783",1114942,114276,1590,59,3
"25784",1114942,115276,1748,51,1
"25785",1114942,116276,1591,59,0
"25786",1114942,117276,1290,61,0
"25787",1114942,118276,969,32,13
"25788",1114942,119276,927,43,5
"25789",1114942,120276,1150,72,4
"25790",1114942,121276,1411,56,4
"25791",1114942,122276,1759,39,0
"25792",1114942,123276,1899,14,0
"25793",1114942,124276,1739,24,1
"25794",1114942,125276,2027,0,0
"25795",1114942,126276,2097,2,2
"25796",1114942,127276,2050,0,0
"25797",1114942,128276,2186,4,1
"25798",1114942,129276,1497,77,0
"25799",1114942,130276,1042,69,1
"25800",1114942,131276,1611,25,0
"25801",1114942,132276,1442,51,0
"25802",1114942,133276,1286,68,0
"25803",1114942,134276,1094,80,1
"25804",1114942,135276,1085,83,0
"25805",1114942,136276,825,83,0
"25806",1114942,137276,464,40,1
"25807",1114942,138276,437,0,2
"25808",1114942,139276,435,5,33
"25809",1114942,140276,434,0,100
"25810",1114942,141276,434,0,100
"25811",1114942,142276,434,8,79
"25812",1114942,143276,550,40,40
"25813",1114942,144276,434,24,70
"25814",1114942,145276,434,0,96
"25815",1114942,146276,434,16,68
"25816",1114942,147276,563,25,43
"25817",1114942,148276,601,27,23
"25818",1114942,149276,600,34,27
"25819",1114942,150276,502,62,4
"25820",1114942,151276,450,0,5
"25821",1114942,152276,494,28,4
"25822",1114942,153276,802,73,0
"25823",1114942,154276,447,14,76
"25824",1114942,155276,453,1,13
"25825",1114942,156276,473,1,2
"25826",1114942,157276,608,27,0
"25827",1114942,158276,717,13,1
"25828",1114942,159276,850,9,0
"25829",1114942,160276,957,37,0
"25830",1114942,161276,1178,75,0
"25831",1114942,162276,1042,57,0
"25832",1114942,163276,860,79,3
"25833",1114942,164276,724,8,92
"25834",1114942,165276,724,0,87
"25835",1114942,166276,788,8,1
"25836",1114942,167276,950,31,0
"25837",1114942,168276,1032,81,0
"25838",1114942,169276,819,3,0
"25839",1114942,170276,732,14,5
"25840",1114942,171276,700,22,2
"25841",1114942,172276,655,20,2
"25842",1114942,173276,668,9,4
"25843",1114942,174276,664,0,0
"25844",1114942,175276,650,33,0
"25845",1114942,176276,593,15,0
"25846",1114942,177276,543,20,0
"25847",1114942,178276,474,21,0
"25848",1114942,179276,407,2,63
"25849",1114942,180276,406,0,100
"25850",1114942,181276,406,0,76
"25851",1114942,182276,472,6,1
"25852",1114942,183276,569,1,0
"25853",1114942,184276,602,4,0
"25854",1114942,185276,662,56,0
"25855",1114942,186276,642,18,0
"25856",1114942,187276,615,23,0
"25857",1114942,188276,647,3,0
"25858",1114942,189276,651,27,0
"25859",1114942,190276,660,37,0
"25860",1114942,191276,650,19,0
"25861",1114942,192276,549,83,0
"25862",1114942,193276,447,10,2
"25863",1114942,194276,442,0,1
"25864",1114942,195276,438,0,1
"25865",1114942,196276,435,31,3
"25866",1114942,197276,436,0,1
"25867",1114942,198276,443,0,1
"25868",1114942,199276,455,1,0
"25869",1114942,200276,457,0,0
"25870",1114942,201276,512,41,0
"25871",1114942,202276,531,35,1
"25872",1114942,203276,578,47,0
"25873",1114942,204276,526,68,0
"25874",1114942,205276,499,23,0
"25875",1114942,206276,587,38,0
"25876",1114942,207276,550,79,0
"25877",1114942,208276,430,49,7
"25878",1114942,209276,443,31,3
"25879",1114942,210276,610,95,0
"25880",1114942,211276,572,29,0
"25881",1114942,212276,504,4,0
"25882",1114942,213276,463,28,0
"25883",1114942,214276,421,7,0
"25884",1114942,215276,419,1,0
"25885",1114942,216276,357,75,0
"25886",1114942,217276,374,79,8
"25887",1114942,218276,369,100,0
"25888",1114942,219276,368,77,0
"25889",1114942,220276,371,74,0
"25890",1114942,221276,390,57,0
"25891",1114942,222276,393,20,5
"25892",1114942,223276,350,24,10
"25893",1114942,224276,419,3,3
"25894",1114942,225276,434,0,0
"25895",1114942,226276,453,20,11
"25896",1114942,227276,428,7,10
"25897",1114942,228276,405,6,10
"25898",1114942,229276,450,5,0
"25899",1114942,230276,478,53,1
"25900",1114942,231276,486,71,0
"25901",1114942,232276,533,73,0
"25902",1114942,233276,580,77,0
"25903",1114942,234276,624,61,0
"25904",1114942,235276,658,50,0
"25905",1115942,53276,1779,0,0
"25906",1115942,54276,1432,19,1
"25907",1115942,55276,1047,90,0
"25908",1115942,56276,803,87,0
"25909",1115942,57276,675,64,10
"25910",1115942,58276,989,75,2
"25911",1115942,59276,1486,44,1
"25912",1115942,60276,1323,91,4
"25913",1115942,61276,1010,97,1
"25914",1115942,62276,788,77,3
"25915",1115942,63276,913,79,5
"25916",1115942,64276,925,83,6
"25917",1115942,65276,1133,54,1
"25918",1115942,66276,1444,84,3
"25919",1115942,67276,1749,40,4
"25920",1115942,68276,1998,4,0
"25921",1115942,69276,1541,85,3
"25922",1115942,70276,1253,90,5
"25923",1115942,71276,1354,82,1
"25924",1115942,72276,1231,80,0
"25925",1115942,73276,518,43,24
"25926",1115942,74276,585,32,14
"25927",1115942,75276,876,68,8
"25928",1115942,76276,698,70,6
"25929",1115942,77276,558,66,6
"25930",1115942,78276,566,74,4
"25931",1115942,79276,984,66,1
"25932",1115942,80276,1795,42,0
"25933",1115942,81276,2113,12,0
"25934",1115942,82276,2205,1,0
"25935",1115942,83276,2013,0,0
"25936",1115942,84276,1723,57,0
"25937",1115942,85276,1098,61,8
"25938",1115942,86276,1438,42,2
"25939",1115942,87276,1969,5,0
"25940",1115942,88276,2392,0,0
"25941",1115942,89276,2412,0,0
"25942",1115942,90276,2443,0,0
"25943",1115942,91276,2241,0,0
"25944",1115942,92276,2024,19,0
"25945",1115942,93276,1709,53,1
"25946",1115942,94276,1993,2,0
"25947",1115942,95276,2189,0,0
"25948",1115942,96276,1893,27,0
"25949",1115942,97276,1454,50,0
"25950",1115942,98276,1167,32,3
"25951",1115942,99276,1429,64,0
"25952",1115942,100276,1998,24,0
"25953",1115942,101276,2379,0,0
"25954",1115942,102276,2482,0,1
"25955",1115942,103276,2655,0,0
"25956",1115942,104276,2839,0,0
"25957",1115942,105276,2635,0,0
"25958",1115942,106276,2648,0,0
"25959",1115942,107276,2689,0,0
"25960",1115942,108276,2333,0,0
"25961",1115942,109276,1729,46,2
"25962",1115942,110276,1754,17,2
"25963",1115942,111276,1878,6,1
"25964",1115942,112276,2225,0,0
"25965",1115942,113276,2302,0,0
"25966",1115942,114276,1983,7,0
"25967",1115942,115276,2278,0,0
"25968",1115942,116276,2147,4,0
"25969",1115942,117276,1941,24,0
"25970",1115942,118276,1547,60,1
"25971",1115942,119276,1299,72,0
"25972",1115942,120276,843,43,5
"25973",1115942,121276,910,45,1
"25974",1115942,122276,1130,22,0
"25975",1115942,123276,1376,45,0
"25976",1115942,124276,1506,58,2
"25977",1115942,125276,1741,36,0
"25978",1115942,126276,1732,2,0
"25979",1115942,127276,2101,0,0
"25980",1115942,128276,1982,0,0
"25981",1115942,129276,1653,54,0
"25982",1115942,130276,915,67,0
"25983",1115942,131276,1099,74,0
"25984",1115942,132276,997,69,0
"25985",1115942,133276,801,45,1
"25986",1115942,134276,741,33,0
"25987",1115942,135276,555,21,0
"25988",1115942,136276,446,8,3
"25989",1115942,137276,446,4,7
"25990",1115942,138276,439,0,3
"25991",1115942,139276,437,21,1
"25992",1115942,140276,438,29,34
"25993",1115942,141276,475,37,19
"25994",1115942,142276,821,58,8
"25995",1115942,143276,1123,62,0
"25996",1115942,144276,954,85,2
"25997",1115942,145276,608,51,1
"25998",1115942,146276,826,60,0
"25999",1115942,147276,1168,55,0
"26000",1115942,148276,1014,61,0
"26001",1115942,149276,745,24,0
"26002",1115942,150276,622,26,0
"26003",1115942,151276,445,0,0
"26004",1115942,152276,450,1,6
"26005",1115942,153276,461,16,2
"26006",1115942,154276,464,17,3
"26007",1115942,155276,486,7,1
"26008",1115942,156276,623,26,0
"26009",1115942,157276,814,34,0
"26010",1115942,158276,846,21,0
"26011",1115942,159276,772,3,1
"26012",1115942,160276,790,3,1
"26013",1115942,161276,773,20,0
"26014",1115942,162276,740,9,21
"26015",1115942,163276,724,0,94
"26016",1115942,164276,724,0,97
"26017",1115942,165276,741,12,43
"26018",1115942,166276,884,4,0
"26019",1115942,167276,971,57,0
"26020",1115942,168276,1008,82,1
"26021",1115942,169276,806,28,0
"26022",1115942,170276,669,27,3
"26023",1115942,171276,689,28,6
"26024",1115942,172276,691,7,1
"26025",1115942,173276,680,2,0
"26026",1115942,174276,674,6,0
"26027",1115942,175276,597,9,0
"26028",1115942,176276,568,3,0
"26029",1115942,177276,553,21,0
"26030",1115942,178276,465,6,3
"26031",1115942,179276,406,0,94
"26032",1115942,180276,406,0,99
"26033",1115942,181276,435,3,22
"26034",1115942,182276,527,5,0
"26035",1115942,183276,602,12,0
"26036",1115942,184276,683,8,0
"26037",1115942,185276,692,25,0
"26038",1115942,186276,645,16,0
"26039",1115942,187276,664,5,0
"26040",1115942,188276,709,52,0
"26041",1115942,189276,658,28,0
"26042",1115942,190276,622,12,0
"26043",1115942,191276,561,40,0
"26044",1115942,192276,465,14,1
"26045",1115942,193276,438,0,1
"26046",1115942,194276,445,0,0
"26047",1115942,195276,438,0,0
"26048",1115942,196276,435,1,0
"26049",1115942,197276,458,0,0
"26050",1115942,198276,459,17,0
"26051",1115942,199276,456,7,1
"26052",1115942,200276,486,36,1
"26053",1115942,201276,508,35,0
"26054",1115942,202276,571,5,0
"26055",1115942,203276,602,26,0
"26056",1115942,204276,548,45,0
"26057",1115942,205276,559,38,0
"26058",1115942,206276,602,35,0
"26059",1115942,207276,504,63,0
"26060",1115942,208276,404,7,0
"26061",1115942,209276,474,27,0
"26062",1115942,210276,554,26,0
"26063",1115942,211276,576,38,0
"26064",1115942,212276,537,29,0
"26065",1115942,213276,473,27,0
"26066",1115942,214276,436,3,0
"26067",1115942,215276,427,31,0
"26068",1115942,216276,366,64,4
"26069",1115942,217276,397,20,2
"26070",1115942,218276,402,40,0
"26071",1115942,219276,389,23,0
"26072",1115942,220276,395,4,1
"26073",1115942,221276,412,4,0
"26074",1115942,222276,408,32,0
"26075",1115942,223276,411,7,0
"26076",1115942,224276,448,17,0
"26077",1115942,225276,465,13,1
"26078",1115942,226276,557,99,0
"26079",1115942,227276,469,51,0
"26080",1115942,228276,410,1,12
"26081",1115942,229276,444,3,0
"26082",1115942,230276,447,16,0
"26083",1115942,231276,491,50,0
"26084",1115942,232276,551,71,0
"26085",1115942,233276,572,54,0
"26086",1115942,234276,642,46,0
"26087",1115942,235276,662,39,0
"26088",1115942,236276,675,20,0
"26089",1115942,237276,611,4,0
"26090",1115942,238276,568,2,1
"26091",1115942,239276,630,4,0
"26092",1115942,240276,617,1,0
"26093",1116942,53276,1969,0,0
"26094",1116942,54276,1269,26,4
"26095",1116942,55276,984,86,4
"26096",1116942,56276,711,72,2
"26097",1116942,57276,559,60,21
"26098",1116942,58276,814,82,0
"26099",1116942,59276,1144,52,7
"26100",1116942,60276,1421,83,0
"26101",1116942,61276,959,90,3
"26102",1116942,62276,772,78,4
"26103",1116942,63276,1167,94,0
"26104",1116942,64276,1060,71,2
"26105",1116942,65276,1282,77,4
"26106",1116942,66276,1694,77,0
"26107",1116942,67276,1925,12,1
"26108",1116942,68276,2160,6,0
"26109",1116942,69276,1814,80,0
"26110",1116942,70276,1361,93,4
"26111",1116942,71276,1018,75,0
"26112",1116942,72276,612,56,14
"26113",1116942,73276,556,54,1
"26114",1116942,74276,1283,76,0
"26115",1116942,75276,1509,91,1
"26116",1116942,76276,1161,87,3
"26117",1116942,77276,1012,91,1
"26118",1116942,78276,920,96,0
"26119",1116942,79276,730,45,2
"26120",1116942,80276,1310,67,0
"26121",1116942,81276,1752,34,0
"26122",1116942,82276,1986,4,0
"26123",1116942,83276,1750,27,1
"26124",1116942,84276,1549,82,0
"26125",1116942,85276,1098,76,5
"26126",1116942,86276,1618,25,4
"26127",1116942,87276,2181,4,0
"26128",1116942,88276,2150,0,1
"26129",1116942,89276,2214,1,0
"26130",1116942,90276,2336,0,0
"26131",1116942,91276,1951,20,0
"26132",1116942,92276,1738,48,3
"26133",1116942,93276,1703,42,1
"26134",1116942,94276,2254,1,0
"26135",1116942,95276,1968,26,1
"26136",1116942,96276,1699,63,0
"26137",1116942,97276,1309,68,0
"26138",1116942,98276,1172,28,7
"26139",1116942,99276,1347,66,2
"26140",1116942,100276,1772,60,1
"26141",1116942,101276,2085,1,0
"26142",1116942,102276,2597,0,0
"26143",1116942,103276,2704,0,0
"26144",1116942,104276,2571,0,0
"26145",1116942,105276,2359,0,2
"26146",1116942,106276,2515,0,2
"26147",1116942,107276,2439,0,1
"26148",1116942,108276,2019,23,0
"26149",1116942,109276,1664,15,4
"26150",1116942,110276,2065,0,2
"26151",1116942,111276,2083,0,3
"26152",1116942,112276,1994,0,1
"26153",1116942,113276,2349,0,0
"26154",1116942,114276,2470,0,0
"26155",1116942,115276,2600,0,0
"26156",1116942,116276,2614,0,0
"26157",1116942,117276,2448,0,0
"26158",1116942,118276,2251,3,0
"26159",1116942,119276,2010,6,0
"26160",1116942,120276,1603,28,0
"26161",1116942,121276,909,50,4
"26162",1116942,122276,831,39,2
"26163",1116942,123276,1004,46,0
"26164",1116942,124276,1119,67,5
"26165",1116942,125276,1414,55,1
"26166",1116942,126276,1792,16,0
"26167",1116942,127276,1910,18,1
"26168",1116942,128276,1619,44,0
"26169",1116942,129276,1362,72,0
"26170",1116942,130276,890,89,1
"26171",1116942,131276,653,57,3
"26172",1116942,132276,470,28,4
"26173",1116942,133276,456,6,5
"26174",1116942,134276,453,0,5
"26175",1116942,135276,453,1,10
"26176",1116942,136276,458,7,3
"26177",1116942,137276,456,0,0
"26178",1116942,138276,461,35,2
"26179",1116942,139276,902,90,0
"26180",1116942,140276,1141,71,0
"26181",1116942,141276,888,75,5
"26182",1116942,142276,1231,56,0
"26183",1116942,143276,1690,24,0
"26184",1116942,144276,1424,53,0
"26185",1116942,145276,881,57,0
"26186",1116942,146276,1314,46,1
"26187",1116942,147276,1752,1,0
"26188",1116942,148276,1586,11,0
"26189",1116942,149276,956,58,2
"26190",1116942,150276,641,7,0
"26191",1116942,151276,455,3,1
"26192",1116942,152276,450,0,2
"26193",1116942,153276,473,0,0
"26194",1116942,154276,525,0,0
"26195",1116942,155276,616,14,0
"26196",1116942,156276,831,25,0
"26197",1116942,157276,1125,48,0
"26198",1116942,158276,1067,28,0
"26199",1116942,159276,943,40,0
"26200",1116942,160276,848,29,3
"26201",1116942,161276,857,27,0
"26202",1116942,162276,761,20,9
"26203",1116942,163276,747,22,39
"26204",1116942,164276,835,28,9
"26205",1116942,165276,949,16,0
"26206",1116942,166276,943,19,0
"26207",1116942,167276,1018,72,0
"26208",1116942,168276,1111,92,0
"26209",1116942,169276,823,65,1
"26210",1116942,170276,726,18,2
"26211",1116942,171276,727,19,2
"26212",1116942,172276,710,0,0
"26213",1116942,173276,676,4,0
"26214",1116942,174276,618,13,0
"26215",1116942,175276,618,7,0
"26216",1116942,176276,587,10,0
"26217",1116942,177276,524,15,0
"26218",1116942,178276,428,0,7
"26219",1116942,179276,406,3,89
"26220",1116942,180276,406,0,81
"26221",1116942,181276,463,6,0
"26222",1116942,182276,552,10,0
"26223",1116942,183276,646,30,0
"26224",1116942,184276,758,48,0
"26225",1116942,185276,748,82,0
"26226",1116942,186276,698,45,0
"26227",1116942,187276,680,8,0
"26228",1116942,188276,690,29,0
"26229",1116942,189276,622,29,0
"26230",1116942,190276,551,40,0
"26231",1116942,191276,463,29,18
"26232",1116942,192276,439,4,14
"26233",1116942,193276,440,1,3
"26234",1116942,194276,445,7,0
"26235",1116942,195276,441,1,0
"26236",1116942,196276,469,6,0
"26237",1116942,197276,495,47,0
"26238",1116942,198276,480,59,0
"26239",1116942,199276,493,53,0
"26240",1116942,200276,512,17,0
"26241",1116942,201276,538,23,0
"26242",1116942,202276,574,41,0
"26243",1116942,203276,599,15,0
"26244",1116942,204276,592,22,0
"26245",1116942,205276,616,17,0
"26246",1116942,206276,625,48,0
"26247",1116942,207276,487,42,0
"26248",1116942,208276,412,16,2
"26249",1116942,209276,402,3,0
"26250",1116942,210276,508,54,0
"26251",1116942,211276,586,59,0
"26252",1116942,212276,534,59,0
"26253",1116942,213276,497,70,0
"26254",1116942,214276,468,43,0
"26255",1116942,215276,481,14,0
"26256",1116942,216276,434,77,3
"26257",1116942,217276,355,43,11
"26258",1116942,218276,386,47,5
"26259",1116942,219276,404,39,0
"26260",1116942,220276,402,0,1
"26261",1116942,221276,412,0,2
"26262",1116942,222276,411,18,0
"26263",1116942,223276,415,0,0
"26264",1116942,224276,497,56,0
"26265",1116942,225276,524,82,0
"26266",1116942,226276,551,81,0
"26267",1116942,227276,421,27,12
"26268",1116942,228276,449,1,3
"26269",1116942,229276,452,8,0
"26270",1116942,230276,436,34,0
"26271",1116942,231276,461,17,0
"26272",1116942,232276,516,39,0
"26273",1116942,233276,586,5,0
"26274",1116942,234276,600,30,0
"26275",1116942,235276,637,36,0
"26276",1116942,236276,671,43,0
"26277",1116942,237276,580,11,0
"26278",1116942,238276,551,5,0
"26279",1116942,239276,612,32,0
"26280",1116942,240276,611,6,0
"26281",1117942,53276,1975,0,0
"26282",1117942,54276,1533,37,1
"26283",1117942,55276,1031,80,1
"26284",1117942,56276,731,78,1
"26285",1117942,57276,577,62,3
"26286",1117942,58276,709,81,3
"26287",1117942,59276,1118,79,0
"26288",1117942,60276,1118,95,0
"26289",1117942,61276,686,88,6
"26290",1117942,62276,840,78,3
